species_asw,family,order,rep_mode1
Gastrotheca_monticola,Hemiphractidae,Anura,S
Gastrotheca_microdiscus,Hemiphractidae,Anura,D
Gastrotheca_fulvorufa,Hemiphractidae,Anura,D
Gastrotheca_ernestoi,Hemiphractidae,Anura,D
Gastrotheca_albolineata,Hemiphractidae,Anura,D
Gastrotheca_dendronastes,Hemiphractidae,Anura,D
Gastrotheca_cornuta,Hemiphractidae,Anura,D
Gastrotheca_longipes,Hemiphractidae,Anura,D
Gastrotheca_helenae,Hemiphractidae,Anura,D
Gastrotheca_guentheri,Hemiphractidae,Anura,D
Gastrotheca_weinlandii,Hemiphractidae,Anura,D
Gastrotheca_walkeri,Hemiphractidae,Anura,D
Gastrotheca_fissipes,Hemiphractidae,Anura,D
Gastrotheca_prasina,Hemiphractidae,Anura,D
Gastrotheca_recava,Hemiphractidae,Anura,D
Gastrotheca_pulchra,Hemiphractidae,Anura,D
Fritziana_ohausi,Hemiphractidae,Anura,S
Fritziana_fissilis,Hemiphractidae,Anura,S
Fritziana_goeldii,Hemiphractidae,Anura,S
Stefania_coxi,Hemiphractidae,Anura,D
Stefania_ayangannae,Hemiphractidae,Anura,D
Stefania_riveroi,Hemiphractidae,Anura,D
Stefania_riae,Hemiphractidae,Anura,D
Stefania_scalae,Hemiphractidae,Anura,D
Stefania_evansi,Hemiphractidae,Anura,D
Stefania_woodleyi,Hemiphractidae,Anura,D
Stefania_roraimae,Hemiphractidae,Anura,D
Stefania_schuberti,Hemiphractidae,Anura,D
Stefania_satelles,Hemiphractidae,Anura,D
Stefania_ginesi,Hemiphractidae,Anura,D
Flectonotus_pygmaeus,Hemiphractidae,Anura,S
Flectonotus_fitzgeraldi,Hemiphractidae,Anura,S
Hemiphractus_proboscideus,Hemiphractidae,Anura,D
Hemiphractus_bubalus,Hemiphractidae,Anura,D
Hemiphractus_fasciatus,Hemiphractidae,Anura,D
Hemiphractus_scutatus,Hemiphractidae,Anura,D
Hemiphractus_helioi,Hemiphractidae,Anura,D
Cryptobatrachus_boulengeri,Hemiphractidae,Anura,D
Ranitomeya_fantastica,Dendrobatidae,Anura,S
Ranitomeya_summersi,Dendrobatidae,Anura,S
Ranitomeya_benedicta,Dendrobatidae,Anura,S
Ranitomeya_uakarii,Dendrobatidae,Anura,S
Ranitomeya_reticulata,Dendrobatidae,Anura,S
Ranitomeya_ventrimaculata,Dendrobatidae,Anura,S
Ranitomeya_amazonica,Dendrobatidae,Anura,S
Ranitomeya_variabilis,Dendrobatidae,Anura,A
Ranitomeya_toraro,Dendrobatidae,Anura,S
Ranitomeya_defleri,Dendrobatidae,Anura,S
Ranitomeya_flavovittata,Dendrobatidae,Anura,S
Ranitomeya_vanzolinii,Dendrobatidae,Anura,S
Ranitomeya_imitator,Dendrobatidae,Anura,S
Ranitomeya_sirensis,Dendrobatidae,Anura,S
Andinobates_virolinensis,Dendrobatidae,Anura,S
Andinobates_tolimensis,Dendrobatidae,Anura,S
Andinobates_bombetes,Dendrobatidae,Anura,S
Andinobates_opisthomelas,Dendrobatidae,Anura,S
Andinobates_cassidyhornae,Dendrobatidae,Anura,S
Andinobates_dorisswansonae,Dendrobatidae,Anura,S
Andinobates_claudiae,Dendrobatidae,Anura,S
Andinobates_minutus,Dendrobatidae,Anura,S
Andinobates_fulguritus,Dendrobatidae,Anura,S
Excidobates_mysteriosus,Dendrobatidae,Anura,S
Excidobates_condor,Dendrobatidae,Anura,S
Excidobates_captivus,Dendrobatidae,Anura,S
Oophaga_vicentei,Dendrobatidae,Anura,S
Oophaga_pumilio,Dendrobatidae,Anura,S
Oophaga_speciosa,Dendrobatidae,Anura,S
Oophaga_arborea,Dendrobatidae,Anura,S
Oophaga_sylvatica,Dendrobatidae,Anura,S
Oophaga_lehmanni,Dendrobatidae,Anura,S
Oophaga_histrionica,Dendrobatidae,Anura,S
Oophaga_granulifera,Dendrobatidae,Anura,S
Dendrobates_auratus,Dendrobatidae,Anura,S
Dendrobates_truncatus,Dendrobatidae,Anura,S
Dendrobates_tinctorius,Dendrobatidae,Anura,S
Dendrobates_leucomelas,Dendrobatidae,Anura,S
Adelphobates_galactonotus,Dendrobatidae,Anura,S
Adelphobates_castaneoticus,Dendrobatidae,Anura,S
Adelphobates_quinquevittatus,Dendrobatidae,Anura,S
Minyobates_steyermarki,Dendrobatidae,Anura,S
Phyllobates_terribilis,Dendrobatidae,Anura,S
Phyllobates_aurotaenia,Dendrobatidae,Anura,S
Phyllobates_bicolor,Dendrobatidae,Anura,S
Phyllobates_vittatus,Dendrobatidae,Anura,S
Phyllobates_lugubris,Dendrobatidae,Anura,S
Hyloxalus_toachi,Dendrobatidae,Anura,S
Hyloxalus_awa,Dendrobatidae,Anura,S
Hyloxalus_infraguttatus,Dendrobatidae,Anura,S
Hyloxalus_elachyhistus,Dendrobatidae,Anura,S
Hyloxalus_insulatus,Dendrobatidae,Anura,S
Hyloxalus_idiomelus,Dendrobatidae,Anura,S
Hyloxalus_azureiventris,Dendrobatidae,Anura,S
Hyloxalus_chlorocraspedus,Dendrobatidae,Anura,S
Hyloxalus_craspedoceps,Dendrobatidae,Anura,S
Hyloxalus_nexipus,Dendrobatidae,Anura,S
Hyloxalus_sylvaticus,Dendrobatidae,Anura,S
Hyloxalus_pulcherrimus,Dendrobatidae,Anura,S
Hyloxalus_anthracinus,Dendrobatidae,Anura,S
Hyloxalus_pulchellus,Dendrobatidae,Anura,S
Hyloxalus_delatorreae,Dendrobatidae,Anura,S
Hyloxalus_vertebralis,Dendrobatidae,Anura,S
Hyloxalus_italoi,Dendrobatidae,Anura,S
Hyloxalus_maculosus,Dendrobatidae,Anura,S
Hyloxalus_yasuni,Dendrobatidae,Anura,S
Hyloxalus_bocagei,Dendrobatidae,Anura,S
Hyloxalus_sauli,Dendrobatidae,Anura,S
Hyloxalus_sordidatus,Dendrobatidae,Anura,S
Hyloxalus_leucophaeus,Dendrobatidae,Anura,S
Hyloxalus_subpunctatus,Dendrobatidae,Anura,S
Ameerega_altamazonica,Dendrobatidae,Anura,S
Ameerega_rubriventris,Dendrobatidae,Anura,S
Ameerega_macero,Dendrobatidae,Anura,S
Ameerega_cainarachi,Dendrobatidae,Anura,S
Ameerega_petersi,Dendrobatidae,Anura,S
Ameerega_trivittata,Dendrobatidae,Anura,S
Ameerega_pulchripecta,Dendrobatidae,Anura,S
Ameerega_simulans,Dendrobatidae,Anura,S
Ameerega_hahneli,Dendrobatidae,Anura,S
Ameerega_picta,Dendrobatidae,Anura,S
Ameerega_flavopicta,Dendrobatidae,Anura,S
Ameerega_braccata,Dendrobatidae,Anura,S
Ameerega_pepperi,Dendrobatidae,Anura,S
Ameerega_ignipedis,Dendrobatidae,Anura,S
Ameerega_yoshina,Dendrobatidae,Anura,S
Ameerega_bassleri,Dendrobatidae,Anura,S
Ameerega_bilinguis,Dendrobatidae,Anura,S
Ameerega_parvula,Dendrobatidae,Anura,S
Ameerega_pongoensis,Dendrobatidae,Anura,S
Ameerega_silverstonei,Dendrobatidae,Anura,S
Leucostethus_argyrogaster,Dendrobatidae,Anura,S
Leucostethus_fugax,Dendrobatidae,Anura,S
Leucostethus_fraterdanieli,Dendrobatidae,Anura,S
Colostethus_inguinalis,Dendrobatidae,Anura,S
Colostethus_panamansis,Dendrobatidae,Anura,S
Colostethus_imbricolus,Dendrobatidae,Anura,S
Colostethus_pratti,Dendrobatidae,Anura,S
Colostethus_latinasus,Dendrobatidae,Anura,S
Epipedobates_anthonyi,Dendrobatidae,Anura,S
Epipedobates_tricolor,Dendrobatidae,Anura,S
Epipedobates_machalilla,Dendrobatidae,Anura,S
Epipedobates_espinosai,Dendrobatidae,Anura,S
Epipedobates_boulengeri,Dendrobatidae,Anura,S
Silverstoneia_flotator,Dendrobatidae,Anura,S
Silverstoneia_nubicola,Dendrobatidae,Anura,S
Mannophryne_larandina,Aromobatidae,Anura,S
Mannophryne_herminae,Aromobatidae,Anura,S
Mannophryne_yustizi,Aromobatidae,Anura,S
Mannophryne_lamarcai,Aromobatidae,Anura,S
Mannophryne_collaris,Aromobatidae,Anura,S
Mannophryne_cordilleriana,Aromobatidae,Anura,S
Mannophryne_caquetio,Aromobatidae,Anura,S
Mannophryne_venezuelensis,Aromobatidae,Anura,S
Mannophryne_trinitatis,Aromobatidae,Anura,S
Mannophryne_leonardoi,Aromobatidae,Anura,S
Mannophryne_riveroi,Aromobatidae,Anura,S
Mannophryne_olmonae,Aromobatidae,Anura,S
Mannophryne_oblitterata,Aromobatidae,Anura,S
Aromobates_cannatellai,Aromobatidae,Anura,S
Aromobates_saltuensis,Aromobatidae,Anura,S
Aromobates_ericksonae,Aromobatidae,Anura,S
Aromobates_meridensis,Aromobatidae,Anura,S
Aromobates_molinarii,Aromobatidae,Anura,S
Aromobates_nocturnus,Aromobatidae,Anura,S
Aromobates_ornatissimus,Aromobatidae,Anura,S
Anomaloglossus_kaiei,Aromobatidae,Anura,S
Anomaloglossus_degranvillei,Aromobatidae,Anura,T
Anomaloglossus_praderioi,Aromobatidae,Anura,S
Anomaloglossus_beebei,Aromobatidae,Anura,S
Anomaloglossus_roraima,Aromobatidae,Anura,S
Anomaloglossus_rufulus,Aromobatidae,Anura,S
Anomaloglossus_tepuyensis,Aromobatidae,Anura,S
Anomaloglossus_baeobatrachus,Aromobatidae,Anura,S
Anomaloglossus_stepheni,Aromobatidae,Anura,T
Anomaloglossus_verbeeksnyderorum,Aromobatidae,Anura,S
Anomaloglossus_wothuja,Aromobatidae,Anura,S
Rheobates_palmatus,Aromobatidae,Anura,S
Allobates_sumtuosus,Aromobatidae,Anura,S
Allobates_paleovarzensis,Aromobatidae,Anura,S
Allobates_trilineatus,Aromobatidae,Anura,S
Allobates_humilis,Aromobatidae,Anura,S
Allobates_pittieri,Aromobatidae,Anura,S
Allobates_chalcopis,Aromobatidae,Anura,T
Allobates_subfolionidificans,Aromobatidae,Anura,S
Allobates_conspicuus,Aromobatidae,Anura,S
Allobates_insperatus,Aromobatidae,Anura,S
Allobates_grillisimilis,Aromobatidae,Anura,S
Allobates_ornatus,Aromobatidae,Anura,T
Allobates_algorei,Aromobatidae,Anura,S
Allobates_granti,Aromobatidae,Anura,S
Allobates_marchesianus,Aromobatidae,Anura,S
Allobates_gasconi,Aromobatidae,Anura,S
Allobates_caeruleodactylus,Aromobatidae,Anura,S
Allobates_juanii,Aromobatidae,Anura,S
Allobates_femoralis,Aromobatidae,Anura,S
Allobates_zaparo,Aromobatidae,Anura,S
Allobates_hodli,Aromobatidae,Anura,S
Allobates_nidicola,Aromobatidae,Anura,T
Allobates_masniger,Aromobatidae,Anura,S
Allobates_brunneus,Aromobatidae,Anura,S
Allobates_crombiei,Aromobatidae,Anura,S
Allobates_kingsburyi,Aromobatidae,Anura,S
Allobates_talamancae,Aromobatidae,Anura,S
Allobates_undulatus,Aromobatidae,Anura,S
Uperoleia_inundata,Myobatrachidae,Anura,A
Uperoleia_crassa,Myobatrachidae,Anura,A
Uperoleia_russelli,Myobatrachidae,Anura,A
Uperoleia_talpa,Myobatrachidae,Anura,A
Uperoleia_borealis,Myobatrachidae,Anura,A
Uperoleia_mjobergii,Myobatrachidae,Anura,A
Uperoleia_micromeles,Myobatrachidae,Anura,A
Uperoleia_micra,Myobatrachidae,Anura,A
Uperoleia_trachyderma,Myobatrachidae,Anura,A
Uperoleia_lithomoda,Myobatrachidae,Anura,A
Uperoleia_aspera,Myobatrachidae,Anura,A
Uperoleia_minima,Myobatrachidae,Anura,A
Uperoleia_glandulosa,Myobatrachidae,Anura,A
Uperoleia_littlejohni,Myobatrachidae,Anura,A
Uperoleia_altissima,Myobatrachidae,Anura,A
Uperoleia_rugosa,Myobatrachidae,Anura,A
Uperoleia_fusca,Myobatrachidae,Anura,A
Uperoleia_laevigata,Myobatrachidae,Anura,A
Uperoleia_tyleri,Myobatrachidae,Anura,A
Spicospina_flammocaerulea,Myobatrachidae,Anura,A
Metacrinia_nichollsi,Myobatrachidae,Anura,D
Arenophryne_rotunda,Myobatrachidae,Anura,D
Myobatrachus_gouldii,Myobatrachidae,Anura,D
Pseudophryne_coriacea,Myobatrachidae,Anura,S
Pseudophryne_bibronii,Myobatrachidae,Anura,S
Crinia_pseudinsignifera,Myobatrachidae,Anura,A
Crinia_subinsignifera,Myobatrachidae,Anura,A
Crinia_insignifera,Myobatrachidae,Anura,A
Crinia_sloanei,Myobatrachidae,Anura,A
Crinia_glauerti,Myobatrachidae,Anura,A
Crinia_georgiana,Myobatrachidae,Anura,A
Crinia_flindersensis,Myobatrachidae,Anura,A
